complaint_id,created_at,complaint_text,category,language,actual_is_duplicate,actual_duplicate_of_id,top_match_id,top_similarity,candidate_ids,original_rank,top1_exact_original_match,top5_exact_original_match
CMP-00919,2026-01-08 17:14:00,Please check the toilet is blocked at Boys Hostel Washroom.,Water and Plumbing,en,0,,CMP-03436,0.6899,CMP-03436|CMP-01292|CMP-03649|CMP-00665|CMP-03574,,0,0
CMP-02781,2026-01-08 17:15:00,Academic Block Corridor area la washroom clean pannala.,Cleanliness and Waste,ta_en,0,,CMP-03436,0.7208,CMP-03436|CMP-00665|CMP-01663|CMP-00919|CMP-01292,,0,0
CMP-01698,2026-01-08 18:54:00,Campus Road area la glass panel broken ah iruku.,Safety and Security,ta_en,0,,CMP-03187,0.9027,CMP-03187|CMP-02218|CMP-02322|CMP-01994|CMP-03436,,0,0
CMP-03713,2026-01-08 20:40:00,There is a problem because the laboratory equipment is not functioning at Electronics Laboratory.,Classroom and Laboratory,en,1,CMP-02517,CMP-03354,0.8472,CMP-03354|CMP-02517|CMP-02929|CMP-02733|CMP-03400,2.0,0,1
CMP-00891,2026-01-09 09:33:00,I want to report that the classroom bench is broken in C-204.,Classroom and Laboratory,en,0,,CMP-01416,0.7147,CMP-01416|CMP-00437|CMP-02765|CMP-02322|CMP-01567,,0,0
CMP-02036,2026-01-09 10:21:00,"Academic Office la ID card request delay aagudhu, immediate ah solve pannunga.",Administration and Documents,ta_en,0,,CMP-02888,0.9107,CMP-02888|CMP-02261|CMP-01587|CMP-00686|CMP-02971,,0,0
CMP-00178,2026-01-09 10:59:00,Please check the campus bus arrived late at College Entrance.,Transport and Parking,en,0,,CMP-02368,0.8899,CMP-02368|CMP-02141|CMP-00476|CMP-00469|CMP-03145,,0,0
CMP-01650,2026-01-09 11:54:00,மாணவர் தளம் திறக்கவில்லை பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Wi-Fi and IT Services,ta,0,,CMP-02909,0.9164,CMP-02909|CMP-01777|CMP-03591|CMP-01515|CMP-00930,,0,0
CMP-00901,2026-01-09 12:26:00,I want to report that there is a broken glass panel in Library Entrance.,Safety and Security,en,0,,CMP-02322,0.9455,CMP-02322|CMP-03187|CMP-02218|CMP-01698|CMP-02419,,0,0
CMP-00470,2026-01-09 12:27:00,மின்விசிறி வேலை செய்யவில்லை பிரச்சனை Engineering Block இடத்தில் உள்ளது.,Electrical and Power,ta,0,,CMP-02258,0.8389,CMP-02258|CMP-01073|CMP-01737|CMP-03354|CMP-03386,,0,0
CMP-01455,2026-01-09 12:54:00,Please check water is leaking from the pipe at Hostel Block C.,Water and Plumbing,en,0,,CMP-02576,0.718,CMP-02576|CMP-03419|CMP-02635|CMP-00665|CMP-01515,,0,0
CMP-01638,2026-01-09 13:11:00,Urgent attention is needed because the water tank is overflowing in Girls Hostel Washroom.,Water and Plumbing,en,0,,CMP-01068,0.7735,CMP-01068|CMP-01292|CMP-03649|CMP-02569|CMP-01982,,0,0
CMP-03783,2026-01-09 13:42:00,AI Laboratory la wifi work aagala. Please check pannunga.,Wi-Fi and IT Services,ta_en,1,CMP-00086,CMP-02861,0.8307,CMP-02861|CMP-02038|CMP-03701|CMP-01844|CMP-01485,,0,0
CMP-02947,2026-01-09 14:41:00,There is a problem because the food price is incorrect at Hostel Mess.,Food and Canteen,en,0,,CMP-02909,0.6051,CMP-02909|CMP-03756|CMP-02465|CMP-01650|CMP-01623,,0,0
CMP-00202,2026-01-09 15:16:00,Please check the scholarship application status is not updated at Accounts Office.,Administration and Documents,en,0,,CMP-03796,1.0,CMP-03796|CMP-01607|CMP-03605|CMP-00355|CMP-02334,,0,0
CMP-01580,2026-01-09 15:18:00,வளாக பேருந்து தாமதமாக வந்தது பிரச்சனை College Entrance இடத்தில் உள்ளது.,Transport and Parking,ta,0,,CMP-01698,0.6536,CMP-01698|CMP-00476|CMP-01994|CMP-01650|CMP-02141,,0,0
CMP-02257,2026-01-09 16:07:00,There is a problem because the washroom has not been cleaned at Main Canteen.,Cleanliness and Waste,en,0,,CMP-03649,0.7556,CMP-03649|CMP-03080|CMP-00188|CMP-01292|CMP-03436,,0,0
CMP-03001,2026-01-09 16:46:00,Urgent attention is needed because there is a broken glass panel in Library Entrance.,Safety and Security,en,1,CMP-02419,CMP-02322,0.9013,CMP-02322|CMP-00901|CMP-03187|CMP-02218|CMP-01292,,0,0
CMP-01469,2026-01-09 16:50:00,vehicle campus entrance block pannudhu at College Entrance. Kindly action edunga.,Transport and Parking,ta_en,0,,CMP-02141,0.7357,CMP-02141|CMP-00469|CMP-00476|CMP-01816|CMP-01580,,0,0
CMP-00949,2026-01-09 16:55:00,Urgent attention is needed because the marksheet correction request is pending in Academic Office.,Administration and Documents,en,0,,CMP-03605,0.6228,CMP-03605|CMP-02224|CMP-03400|CMP-00960|CMP-02765,,0,0
CMP-00369,2026-01-09 17:41:00,ஜன்னல் சேதமடைந்துள்ளது பிரச்சனை Girls Hostel Block B இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-00930,0.9519,CMP-00930|CMP-03883|CMP-01553|CMP-01650|CMP-02909,,0,0
CMP-03712,2026-01-09 18:24:00,"Academic Office la marksheet correction pending la iruku, immediate ah solve pannunga.",Administration and Documents,ta_en,1,CMP-00949,CMP-02224,0.8238,CMP-02224|CMP-00686|CMP-00949|CMP-00960|CMP-00078,3.0,0,1
CMP-03874,2026-01-10 07:56:00,"Hostel Room 312 la cupboard lock work aagala, immediate ah solve pannunga.",Hostel and Accommodation,ta_en,1,CMP-02290,CMP-00887,0.8384,CMP-00887|CMP-00716|CMP-03574|CMP-02290|CMP-01829,4.0,0,1
CMP-02341,2026-01-10 08:16:00,Hostel Room 312 பகுதியில் மெத்தை சேதமடைந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Hostel and Accommodation,ta,0,,CMP-02290,0.9164,CMP-02290|CMP-01472|CMP-01639|CMP-02909|CMP-01777,,0,0
CMP-02530,2026-01-10 08:31:00,classroom bench broken ah iruku at Computer Laboratory. Kindly action edunga.,Classroom and Laboratory,ta_en,0,,CMP-01416,0.9383,CMP-01416|CMP-00891|CMP-02765|CMP-03689|CMP-03354,,0,0
CMP-01255,2026-01-10 08:43:00,I want to report that an unauthorized person entered the hostel area in Library Entrance.,Safety and Security,en,0,,CMP-02742,0.7505,CMP-02742|CMP-01700|CMP-01650|CMP-01639|CMP-02909,,0,0
CMP-00139,2026-01-10 10:45:00,Parking Area இல் குப்பை குவிந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Cleanliness and Waste,ta,0,,CMP-01816,0.5264,CMP-01816|CMP-01515|CMP-02766|CMP-01469|CMP-02700,,0,0
CMP-01379,2026-01-10 12:21:00,Electronics Laboratory பகுதியில் ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை. தயவுசெய்து சரிசெய்யவும்.,Classroom and Laboratory,ta,0,,CMP-02517,1.0,CMP-02517|CMP-02733|CMP-03354|CMP-03713|CMP-01844,,0,0
CMP-01523,2026-01-10 14:09:00,Accounts Office பகுதியில் உதவித்தொகை நிலை புதுப்பிக்கப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Administration and Documents,ta,0,,CMP-01991,0.7909,CMP-01991|CMP-00960|CMP-00355|CMP-01587|CMP-03788,,0,0
CMP-02538,2026-01-10 16:36:00,food hygiene illa at North Canteen. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-01364,0.9384,CMP-01364|CMP-01623|CMP-02465|CMP-02238|CMP-03756,,0,0
CMP-03582,2026-01-10 16:51:00,Girls Hostel Block B area la mattress damage aagiruku.,Hostel and Accommodation,ta_en,1,CMP-01553,CMP-03883,0.8327,CMP-03883|CMP-01567|CMP-00930|CMP-00369|CMP-00716,,0,0
CMP-01869,2026-01-10 19:48:00,canteen service romba slow ah iruku at Main Canteen. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-02238,0.6724,CMP-02238|CMP-02039|CMP-02538|CMP-02971|CMP-00656,,0,0
CMP-03383,2026-01-10 21:43:00,"Girls Hostel Washroom la washroom tap broken ah iruku, immediate ah solve pannunga.",Water and Plumbing,ta_en,1,CMP-01638,CMP-00665,0.8105,CMP-00665|CMP-03649|CMP-03436|CMP-02569|CMP-01068,,0,0
CMP-03313,2026-01-11 02:07:00,Academic Office area la ID card request delay aagudhu.,Administration and Documents,ta_en,1,CMP-00960,CMP-02888,0.9682,CMP-02888|CMP-02036|CMP-02261|CMP-01587|CMP-02971,,0,0
CMP-00817,2026-01-11 09:02:00,உணவின் தரம் மோசமாக உள்ளது பிரச்சனை Main Canteen இடத்தில் உள்ளது.,Food and Canteen,ta,0,,CMP-02465,0.7752,CMP-02465|CMP-03756|CMP-02238|CMP-01364|CMP-01623,,0,0
CMP-02609,2026-01-11 10:03:00,தண்ணீர் வழங்கல் இல்லை பிரச்சனை Boys Hostel Washroom இடத்தில் உள்ளது.,Water and Plumbing,ta,0,,CMP-03649,0.7668,CMP-03649|CMP-03772|CMP-00919|CMP-03436|CMP-00665,,0,0
CMP-01649,2026-01-11 10:51:00,There is a problem because the Wi-Fi is not working at Central Library Reading Hall.,Wi-Fi and IT Services,en,0,,CMP-03391,0.7047,CMP-03391|CMP-03012|CMP-01107|CMP-02334|CMP-02322,,0,0
CMP-02540,2026-01-11 10:58:00,"Central Library Reading Hall la lab computer network connect aagala, immediate ah solve pannunga.",Wi-Fi and IT Services,ta_en,0,,CMP-00642,0.7136,CMP-00642|CMP-01844|CMP-01107|CMP-02038|CMP-02742,,0,0
CMP-00987,2026-01-11 11:35:00,projector display varala at C-204. Kindly action edunga.,Classroom and Laboratory,ta_en,0,,CMP-02929,0.5583,CMP-02929|CMP-03701|CMP-03833|CMP-00195|CMP-03400,,0,0
CMP-01062,2026-01-11 11:37:00,Examination Cell பகுதியில் உதவித்தொகை நிலை புதுப்பிக்கப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Administration and Documents,ta,0,,CMP-01379,0.5248,CMP-01379|CMP-02517|CMP-00086|CMP-00960|CMP-02733,,0,0
CMP-01303,2026-01-11 14:28:00,Hostel Block A பகுதியில் தண்ணீர் வழங்கல் இல்லை. தயவுசெய்து சரிசெய்யவும்.,Water and Plumbing,ta,0,,CMP-02909,0.7522,CMP-02909|CMP-03772|CMP-02576|CMP-01777|CMP-01650,,0,0
CMP-00976,2026-01-11 14:53:00,Hostel Mess la food quality poor ah iruku. Please check pannunga.,Food and Canteen,ta_en,0,,CMP-02238,0.7966,CMP-02238|CMP-00716|CMP-02538|CMP-01869|CMP-01364,,0,0
CMP-02254,2026-01-11 15:43:00,I want to report that the scholarship application status is not updated in Accounts Office.,Administration and Documents,en,0,,CMP-00202,0.8945,CMP-00202|CMP-03796|CMP-01607|CMP-03605|CMP-02334,,0,0
CMP-03078,2026-01-11 15:57:00,பொனஃபைடு சான்றிதழ் கோரிக்கை நிலுவையில் உள்ளது பிரச்சனை Accounts Office இடத்தில் உள்ளது.,Administration and Documents,ta,1,CMP-00202,CMP-01991,0.895,CMP-01991|CMP-01523|CMP-03091|CMP-00817|CMP-00960,,0,0
CMP-01195,2026-01-11 16:27:00,Girls Hostel Block A பகுதியில் அறை சுத்தம் செய்யப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Hostel and Accommodation,ta,0,,CMP-03883,0.9206,CMP-03883|CMP-03772|CMP-00930|CMP-00369|CMP-01553,,0,0
CMP-02043,2026-01-11 16:39:00,Urgent attention is needed because the mattress is damaged in Hostel Room 214.,Hostel and Accommodation,en,0,,CMP-01472,0.7818,CMP-01472|CMP-01567|CMP-01639|CMP-02341|CMP-03582,,0,0
CMP-02111,2026-01-11 16:45:00,Urgent attention is needed because the laboratory equipment is not functioning in Computer Laboratory.,Classroom and Laboratory,en,0,,CMP-03713,0.8128,CMP-03713|CMP-03400|CMP-03354|CMP-01379|CMP-02517,,0,0
CMP-00626,2026-01-11 19:05:00,Urgent attention is needed because the marksheet correction request is pending in Examination Cell.,Administration and Documents,en,0,,CMP-00949,0.8948,CMP-00949|CMP-03712|CMP-02224|CMP-02111|CMP-03605,,0,0
CMP-03721,2026-01-12 07:01:00,Central Library Reading Hall இல் வைஃபை வேலை செய்யவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Wi-Fi and IT Services,ta,1,CMP-01649,CMP-03012,0.7273,CMP-03012|CMP-02419|CMP-01107|CMP-01649|CMP-00078,4.0,0,1
CMP-00322,2026-01-12 10:36:00,"Main Parking Area la bus romba crowded ah iruku, immediate ah solve pannunga.",Transport and Parking,ta_en,0,,CMP-03878,0.5937,CMP-03878|CMP-01722|CMP-02963|CMP-03549|CMP-01816,,0,0
CMP-02035,2026-01-12 10:52:00,There is a problem because an unauthorized person entered the hostel area at Hostel Block B.,Safety and Security,en,0,,CMP-01650,0.8381,CMP-01650|CMP-01255|CMP-02909|CMP-01777|CMP-01700,,0,0
CMP-02468,2026-01-12 11:16:00,There is a problem because there is a bad smell near the waste area at Parking Area.,Cleanliness and Waste,en,0,,CMP-01982,0.6753,CMP-01982|CMP-01663|CMP-00139|CMP-02257|CMP-01515,,0,0
CMP-01127,2026-01-12 12:00:00,I want to report that the ERP login is failing in AI Laboratory.,Wi-Fi and IT Services,en,0,,CMP-03802,0.6808,CMP-03802|CMP-00086|CMP-03713|CMP-02765|CMP-03354,,0,0
CMP-02209,2026-01-12 12:06:00,I want to report that there is no water supply in Girls Hostel Washroom.,Water and Plumbing,en,0,,CMP-02609,0.7271,CMP-02609|CMP-03649|CMP-01068|CMP-01303|CMP-02257,,0,0
CMP-01887,2026-01-12 12:34:00,Computer Laboratory பகுதியில் மின்விசிறி வேலை செய்யவில்லை. தயவுசெய்து சரிசெய்யவும்.,Electrical and Power,ta,0,,CMP-03354,0.8867,CMP-03354|CMP-02733|CMP-01379|CMP-02517|CMP-03713,,0,0
CMP-02751,2026-01-12 13:06:00,Urgent attention is needed because the student portal is not loading in AI Laboratory.,Wi-Fi and IT Services,en,0,,CMP-03400,0.7165,CMP-03400|CMP-02111|CMP-02765|CMP-00086|CMP-03605,,0,0
CMP-03587,2026-01-12 13:21:00,"Engineering Block la current supply illa, immediate ah solve pannunga.",Electrical and Power,ta_en,1,CMP-00470,CMP-01073,0.7463,CMP-01073|CMP-03386|CMP-00470|CMP-03574|CMP-01485,3.0,0,1
CMP-01586,2026-01-12 14:00:00,drinking water dispenser work aagala at North Canteen. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-00188,0.7035,CMP-00188|CMP-01068|CMP-03080|CMP-02538|CMP-01364,,0,0
CMP-03066,2026-01-12 14:20:00,Parking Area area la dustbin overflow aagudhu.,Cleanliness and Waste,ta_en,1,CMP-00139,CMP-02468,0.6652,CMP-02468|CMP-00139|CMP-00322|CMP-01816|CMP-02569,2.0,0,1
CMP-01507,2026-01-12 14:48:00,வளாக தெருவிளக்கு வேலை செய்யவில்லை பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Safety and Security,ta,0,,CMP-01650,0.9446,CMP-01650|CMP-02909|CMP-01777|CMP-03591|CMP-00369,,0,0
CMP-02115,2026-01-12 15:03:00,College Entrance பகுதியில் நிறுத்துமிடம் கிடைக்கவில்லை. தயவுசெய்து சரிசெய்யவும்.,Transport and Parking,ta,0,,CMP-01580,0.8097,CMP-01580|CMP-01994|CMP-01650|CMP-01469|CMP-00960,,0,0
CMP-01388,2026-01-12 15:06:00,I want to report that the classroom has poor ventilation in C-101.,Classroom and Laboratory,en,0,,CMP-00437,0.9723,CMP-00437|CMP-01646|CMP-03689|CMP-00891|CMP-01663,,0,0
CMP-01320,2026-01-12 15:57:00,ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை பிரச்சனை C-101 இடத்தில் உள்ளது.,Classroom and Laboratory,ta,0,,CMP-00224,0.9298,CMP-00224|CMP-00580|CMP-01515|CMP-03701|CMP-01485,,0,0
CMP-03157,2026-01-12 16:15:00,room door lock broken ah iruku at Hostel Room 214. Kindly action edunga.,Hostel and Accommodation,ta_en,1,CMP-02043,CMP-01829,0.8175,CMP-01829|CMP-03874|CMP-00887|CMP-01053|CMP-03436,,0,0
CMP-01826,2026-01-12 17:42:00,corridor light eriyala at Computer Laboratory. Kindly action edunga.,Electrical and Power,ta_en,0,,CMP-01844,0.6863,CMP-01844|CMP-00195|CMP-03701|CMP-01618|CMP-02861,,0,0
CMP-02318,2026-01-12 18:22:00,Central Library Reading Hall இல் மாணவர் தளம் திறக்கவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Wi-Fi and IT Services,ta,0,,CMP-03721,0.9688,CMP-03721|CMP-03012|CMP-02419|CMP-00078|CMP-00642,,0,0
CMP-00117,2026-01-12 18:24:00,Examination Cell இல் பொனஃபைடு சான்றிதழ் கோரிக்கை நிலுவையில் உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Administration and Documents,ta,0,,CMP-01062,0.7336,CMP-01062|CMP-00626|CMP-00078|CMP-00960|CMP-01379,,0,0
CMP-02698,2026-01-12 19:13:00,Library Washroom பகுதியில் கழிவறை சுத்தம் செய்யப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Cleanliness and Waste,ta,0,,CMP-02257,0.7238,CMP-02257|CMP-01663|CMP-01982|CMP-02609|CMP-03649,,0,0
CMP-02828,2026-01-12 19:59:00,கழிவறை சுத்தம் செய்யப்படவில்லை பிரச்சனை Library Washroom இடத்தில் உள்ளது.,Cleanliness and Waste,ta,0,,CMP-02698,0.9437,CMP-02698|CMP-01982|CMP-01663|CMP-02257|CMP-03649,,0,0
CMP-02266,2026-01-12 20:06:00,Route 2 Bus Stop பகுதியில் அறிவிப்பின்றி பேருந்து பாதை மாற்றப்பட்டது. தயவுசெய்து சரிசெய்யவும்.,Transport and Parking,ta,0,,CMP-02766,0.9336,CMP-02766|CMP-02700|CMP-02076|CMP-00402|CMP-03549,,0,0
CMP-03427,2026-01-13 00:59:00,"Route 2 Bus Stop la campus bus late ah vandhuchu, immediate ah solve pannunga.",Transport and Parking,ta_en,1,CMP-02266,CMP-02368,0.7689,CMP-02368|CMP-03549|CMP-02266|CMP-02076|CMP-02141,3.0,0,1
CMP-03837,2026-01-13 02:19:00,electrical panel pakkathula water leak aagudhu at Hostel Block B. Kindly action edunga.,Safety and Security,ta_en,1,CMP-01507,CMP-01455,0.7912,CMP-01455|CMP-03419|CMP-00665|CMP-03386|CMP-02576,,0,0
CMP-03280,2026-01-13 02:55:00,"Examination Cell la fee payment portal la update aagala, immediate ah solve pannunga.",Administration and Documents,ta_en,1,CMP-00117,CMP-01348,0.8902,CMP-01348|CMP-00686|CMP-01485|CMP-02540|CMP-03712,,0,0
CMP-01332,2026-01-13 09:07:00,I want to report that the water tank is overflowing in Hostel Block C.,Water and Plumbing,en,0,,CMP-00214,0.7948,CMP-00214|CMP-01455|CMP-02635|CMP-01638|CMP-02576,,0,0
CMP-00419,2026-01-13 09:24:00,Please check the fee payment is not updated in the portal at Examination Cell.,Administration and Documents,en,0,,CMP-01348,0.6874,CMP-01348|CMP-03280|CMP-00202|CMP-03796|CMP-03012,,0,0
